Recid,Candidate Counter,Election Counter,Candidate Name,Candidate Party,Candidate Vote,Candidate Position,Candidate Female,Candidate Incumbent,Party Preference,Gender Preference,Incumbency Preference,Ward Counter,Election Year,Vacancies,Electorate,Turnout,Ballots,Total Party Preferences,Total Gender Preferences,Total Incumbency Preferences,BottomTier Counter,Ward Name,1971 Zone ID,1981 Zone ID,1991 Zone ID,2001 Zone ID,1968 Constituency ID,1983 Constituency ID,1997 Constituency ID,Ward Class,BottomTier Name,BottomTier Class,BottomTierType,TopTier Administrator,TopTier Name,County Name,Region Name,Country Name
301755,301976,88699,Volleamore J.,Comm,78,4,0,0,1,1,1,22049,1977,1,11374,40.2,4572,4559,4559,4559,736,Liverpool No.24 (Picton),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301763,301984,88702,Brown I.,CON,2393,1,0,0,1,1,1,22050,1977,1,15702,32.6,5119,5108,5108,5108,736,Liverpool No.25 (Pirrie),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301764,301985,88702,Dalton H.,LAB,2302,2,0,1,1,1,1,22050,1977,1,15702,32.6,5119,5108,5108,5108,736,Liverpool No.25 (Pirrie),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301765,301986,88702,Turner D.,Lib,413,3,0,0,1,1,1,22050,1977,1,15702,32.6,5119,5108,5108,5108,736,Liverpool No.25 (Pirrie),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301771,301992,88705,Hughes F.,CON,1403,1,0,0,1,1,1,22051,1977,1,9557,32.6,3116,3101,3101,3101,736,Liverpool No.26 (St. Marys),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301773,301994,88705,Maudsley G.,LAB,1191,2,0,1,1,1,1,22051,1977,1,9557,32.6,3116,3101,3101,3101,736,Liverpool No.26 (St. Marys),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301772,301993,88705,Litster C.,Lib,354,3,0,0,1,1,1,22051,1977,1,9557,32.6,3116,3101,3101,3101,736,Liverpool No.26 (St. Marys),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301775,301996,88705,Ross R.,Comm,94,4,0,0,1,1,1,22051,1977,1,9557,32.6,3116,3101,3101,3101,736,Liverpool No.26 (St. Marys),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301774,301995,88705,Naden S.,L.U.,59,5,0,0,1,1,1,22051,1977,1,9557,32.6,3116,3101,3101,3101,736,Liverpool No.26 (St. Marys),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301784,302005,88708,Jones R.,CON,1647,1,0,0,1,1,1,22052,1977,1,9768,36.9,3604,3597,3597,3597,736,Liverpool No.27 (St. Michaels),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301785,302006,88708,Kemp R.,Lib,1316,2,0,0,1,1,1,22052,1977,1,9768,36.9,3604,3597,3597,3597,736,Liverpool No.27 (St. Michaels),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301786,302007,88708,Ralston D.,LAB,634,3,0,0,1,1,1,22052,1977,1,9768,36.9,3604,3597,3597,3597,736,Liverpool No.27 (St. Michaels),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301795,302016,88711,Sefton W.,LAB,1453,1,0,1,1,1,1,22053,1977,1,9249,19.7,1822,1819,1819,1819,736,Liverpool No.28 (Sandhills & Vauxhall),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301794,302015,88711,Jacques K.,CON,238,2,0,0,1,1,1,22053,1977,1,9249,19.7,1822,1819,1819,1819,736,Liverpool No.28 (Sandhills & Vauxhall),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301793,302014,88711,Cunningham R.,Lib,128,3,0,0,1,1,1,22053,1977,1,9249,19.7,1822,1819,1819,1819,736,Liverpool No.28 (Sandhills & Vauxhall),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301803,302024,88714,Stewart K.,LAB,1756,1,0,1,1,1,1,22054,1977,1,14162,22.3,3158,3152,3152,3152,736,Liverpool No.29 (Speke),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301801,302022,88714,Harpin C.,CON,1164,2,0,0,1,1,1,22054,1977,1,14162,22.3,3158,3152,3152,3152,736,Liverpool No.29 (Speke),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301802,302023,88714,Pistotnick-Howard A.,Lib,232,3,0,0,1,1,1,22054,1977,1,14162,22.3,3158,3152,3152,3152,736,Liverpool No.29 (Speke),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301541,301762,88636,Weaver W.,CON,3365,1,0,1,1,1,1,22028,1977,1,10683,43.2,4615,4608,4608,4608,736,Liverpool No.3 (Allerton),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301539,301760,88636,Harte T.,Lib,651,2,0,0,1,1,1,22028,1977,1,10683,43.2,4615,4608,4608,4608,736,Liverpool No.3 (Allerton),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301540,301761,88636,McManus T.,LAB,592,3,0,0,1,1,1,22028,1977,1,10683,43.2,4615,4608,4608,4608,736,Liverpool No.3 (Allerton),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301811,302032,88717,Dougherty D.,CON,1852,1,0,0,1,1,1,22055,1977,1,11273,35.9,4047,4038,4038,4038,736,Liverpool No.30 (Tuebrook),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301812,302033,88717,Gore R.,Lib,1209,2,0,0,1,1,1,22055,1977,1,11273,35.9,4047,4038,4038,4038,736,Liverpool No.30 (Tuebrook),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301813,302034,88717,Simpson B.,LAB,912,3,0,0,1,1,1,22055,1977,1,11273,35.9,4047,4038,4038,4038,736,Liverpool No.30 (Tuebrook),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301810,302031,88717,Bissette P.,Comm,65,4,0,0,1,1,1,22055,1977,1,11273,35.9,4047,4038,4038,4038,736,Liverpool No.30 (Tuebrook),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301820,302041,88720,Flude R.,CON,2089,1,0,0,1,1,1,22056,1977,1,11733,36,4224,4225,4225,4225,736,Liverpool No.31 (Warbreck),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301821,302042,88720,Todd I.,Lib,1238,2,0,0,1,1,1,22056,1977,1,11733,36,4224,4225,4225,4225,736,Liverpool No.31 (Warbreck),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301819,302040,88720,Finnegan J.,LAB,898,3,0,1,1,1,1,22056,1977,1,11733,36,4224,4225,4225,4225,736,Liverpool No.31 (Warbreck),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301828,302049,88723,Evans L.,LAB,1786,1,0,1,1,1,1,22057,1977,1,13569,26.9,3650,3622,3622,3622,736,Liverpool No.32 (Woolton East),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301830,302051,88723,Kirkham j.,CON,1373,2,0,0,1,1,1,22057,1977,1,13569,26.9,3650,3622,3622,3622,736,Liverpool No.32 (Woolton East),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301831,302052,88723,Loughney G.,Lib,252,3,1,0,1,1,1,22057,1977,1,13569,26.9,3650,3622,3622,3622,736,Liverpool No.32 (Woolton East),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301829,302050,88723,Humes J.,Comm,211,4,0,0,1,1,1,22057,1977,1,13569,26.9,3650,3622,3622,3622,736,Liverpool No.32 (Woolton East),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301846,302067,88726,Williams L.,CON,5937,1,0,1,1,1,1,22058,1977,2,17768,45.1,8013,7782,8617,7757,736,Liverpool No.33 (Woolton West),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301841,302062,88726,Hobday T.,CON,5892,2,0,1,0,0,0,22058,1977,2,17768,45.1,8013,7782,8617,7757,736,Liverpool No.33 (Woolton West),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301843,302064,88726,Lyon J.,LAB,946,3,0,0,1,1,1,22058,1977,2,17768,45.1,8013,7782,8617,7757,736,Liverpool No.33 (Woolton West),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301845,302066,88726,Smallman A.,Lib,899,4,1,0,1,1,0,22058,1977,2,17768,45.1,8013,7782,8617,7757,736,Liverpool No.33 (Woolton West),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301844,302065,88726,Owens P.,LAB,874,5,0,0,0,0,1,22058,1977,2,17768,45.1,8013,7782,8617,7757,736,Liverpool No.33 (Woolton West),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301842,302063,88726,Kaitiff J.,Lib,835,6,0,0,0,1,0,22058,1977,2,17768,45.1,8013,7782,8617,7757,736,Liverpool No.33 (Woolton West),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301549,301770,88639,Pink T.,CON,2316,1,0,0,1,1,1,22029,1977,1,12682,37.1,4705,4702,4702,4702,736,Liverpool No.4 (Anfield),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301548,301769,88639,McGurk F.,LAB,1497,2,0,1,1,1,1,22029,1977,1,12682,37.1,4705,4702,4702,4702,736,Liverpool No.4 (Anfield),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301550,301771,88639,Wilmington J.,Lib,889,3,0,0,1,1,1,22029,1977,1,12682,37.1,4705,4702,4702,4702,736,Liverpool No.4 (Anfield),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301558,301779,88642,Quayle H.,CON,1872,1,0,0,1,1,1,22030,1977,1,13612,32.3,4397,4385,4385,4385,736,Liverpool No.5 (Arundel),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301560,301781,88642,Scattergood G.,Lib,1457,2,0,0,1,1,1,22030,1977,1,13612,32.3,4397,4385,4385,4385,736,Liverpool No.5 (Arundel),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301559,301780,88642,Roderick F.,LAB,885,3,0,0,1,1,1,22030,1977,1,13612,32.3,4397,4385,4385,4385,736,Liverpool No.5 (Arundel),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301557,301778,88642,Kay J.,Comm,171,4,0,0,1,1,1,22030,1977,1,13612,32.3,4397,4385,4385,4385,736,Liverpool No.5 (Arundel),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301568,301789,88645,Butterfield J.,CON,1346,1,0,0,1,1,1,22031,1977,1,12035,27.6,3322,3319,3319,3319,736,Liverpool No.6 (Breckfield & St. Dominic),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301570,301791,88645,Pratt G.,LAB,1023,2,0,0,1,1,1,22031,1977,1,12035,27.6,3322,3319,3319,3319,736,Liverpool No.6 (Breckfield & St. Dominic),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301569,301790,88645,Nevin F.,Lib,950,3,0,0,1,1,1,22031,1977,1,12035,27.6,3322,3319,3319,3319,736,Liverpool No.6 (Breckfield & St. Dominic),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301578,301799,88648,Keenan J.,CON,2170,1,0,0,1,1,1,22032,1977,1,12124,39.5,4789,4787,4787,4787,736,Liverpool No.7 (Broadgreen),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301577,301798,88648,Johnston R.,Lib,1864,2,0,1,1,1,1,22032,1977,1,12124,39.5,4789,4787,4787,4787,736,Liverpool No.7 (Broadgreen),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301579,301800,88648,Winter C.,LAB,753,3,0,0,1,1,1,22032,1977,1,12124,39.5,4789,4787,4787,4787,736,Liverpool No.7 (Broadgreen),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301589,301810,88651,Parry J.,LAB,1518,1,0,1,1,1,1,22033,1977,1,11676,21.2,2475,2463,2463,2463,736,Liverpool No.8 (Central & Everton),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301586,301807,88651,Gerrard W.,CON,663,2,0,0,1,1,1,22033,1977,1,11676,21.2,2475,2463,2463,2463,736,Liverpool No.8 (Central & Everton),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301587,301808,88651,Holme M.,NP,162,3,0,0,1,1,1,22033,1977,1,11676,21.2,2475,2463,2463,2463,736,Liverpool No.8 (Central & Everton),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301588,301809,88651,Kelly J.,Lib,120,4,0,0,1,1,1,22033,1977,1,11676,21.2,2475,2463,2463,2463,736,Liverpool No.8 (Central & Everton),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301599,301820,88654,de Boer C.,CON,5490,1,0,0,1,1,1,22034,1977,2,20372,39.4,8027,7986,11855,7986,736,Liverpool No.9 (Childwall),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301604,301825,88654,Wood M.,CON,5202,2,1,0,0,1,0,22034,1977,2,20372,39.4,8027,7986,11855,7986,736,Liverpool No.9 (Childwall),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301601,301822,88654,Hodgson P.,Lib,1333,3,0,0,1,0,1,22034,1977,2,20372,39.4,8027,7986,11855,7986,736,Liverpool No.9 (Childwall),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301602,301823,88654,Ricketts F.,Lib,1190,4,1,0,0,0,0,22034,1977,2,20372,39.4,8027,7986,11855,7986,736,Liverpool No.9 (Childwall),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301600,301821,88654,Dunne F.,LAB,1163,5,0,0,1,1,1,22034,1977,2,20372,39.4,8027,7986,11855,7986,736,Liverpool No.9 (Childwall),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301603,301824,88654,Roberts J.,LAB,1123,6,0,0,0,0,0,22034,1977,2,20372,39.4,8027,7986,11855,7986,736,Liverpool No.9 (Childwall),,,,,,,,,Liverpool,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301940,302161,88762,Morris F.,CON,1607,1,0,0,1,1,1,22070,1977,1,12537,27.3,3423,3374,3374,3374,738,Bootle No.1,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301938,302159,88762,Baird H.,LAB,1450,2,0,1,1,1,1,22070,1977,1,12537,27.3,3423,3374,3374,3374,738,Bootle No.1,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301941,302162,88762,Williams R.,Lib,243,3,0,0,1,1,1,22070,1977,1,12537,27.3,3423,3374,3374,3374,738,Bootle No.1,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
301939,302160,88762,Egan T.,Comm,74,4,0,0,1,1,1,22070,1977,1,12537,27.3,3423,3374,3374,3374,738,Bootle No.1,,,,,,,,,Sefton,MC,Metropolitan County Council,1,Merseyside,Merseyside,North West,England
